"depths","times","stages"
1,0,1
4,60,1
5,120,1
5,180,1
6,240,1
8,300,1
8,360,1
8,420,1
9,480,1
9,540,1
9,600,1
9,660,1
11,720,1
11,780,1
11,840,1
11,900,1
11,960,2
10,1020,2
10,1080,2
10,1140,2
10,1200,2
10,1260,2
10,1320,2
10,1380,2
10,1440,2
11,1500,2
11,1560,2
11,1620,2
11,1680,2
11,1740,2
11,1800,2
11,1860,2
11,1920,2
10,1980,2
10,2040,2
10,2100,2
10,2160,2
10,2220,2
10,2280,2
10,2340,2
11,2400,2
11,2460,2
11,2520,2
10,2580,2
10,2640,2
9,2700,2
9,2760,2
8,2820,3
7,2880,3
6,2940,3
5,3000,3
5,3060,3
5,3120,3
1,3180,3
