"depths","times","stages"
1,0,1
4,60,1
6,120,1
6,180,1
7,240,1
8,300,1
8,360,1
9,420,1
10,480,1
12,540,1
12,600,1
12,660,1
13,720,1
13,780,1
13,840,1
13,900,2
12,960,2
12,1020,2
12,1080,2
12,1140,2
11,1200,2
11,1260,2
11,1320,2
11,1380,2
11,1440,2
11,1500,2
11,1560,2
11,1620,2
11,1680,2
11,1740,2
11,1800,2
11,1860,2
11,1920,2
11,1980,2
12,2040,2
11,2100,2
11,2160,2
10,2220,2
10,2280,2
10,2340,2
9,2400,2
9,2460,2
9,2520,3
8,2580,3
7,2640,3
6,2700,3
5,2760,3
5,2820,3
5,2880,3
2,2940,3
2,3000,3
1,3060,3
