"depths","times"
1,1559067000
9,1559067300
13,1559067600
13,1559067900
14,1559068200
14,1559068500
14,1559068800
14,1559069100
14,1559069400
13,1559069700
13,1559070000
12,1559070300
8,1559070600
1,1559070900
