"depths","times","stages"
1,0,1
3,30,1
4,60,1
5,90,1
5,120,1
5,150,1
5,180,1
6,210,1
6,240,1
8,270,1
8,300,1
8,330,1
8,360,1
8,390,1
8,420,1
8,450,1
9,480,1
9,510,1
9,540,1
9,570,1
9,600,1
9,630,1
9,660,1
10,690,1
11,720,1
11,750,1
11,780,1
11,810,1
11,840,1
11,870,1
11,900,1
11,930,2
11,960,2
11,990,2
10,1020,2
10,1050,2
10,1080,2
10,1110,2
10,1140,2
10,1170,2
10,1200,2
10,1230,2
10,1260,2
10,1290,2
10,1320,2
10,1350,2
10,1380,2
10,1410,2
10,1440,2
11,1470,2
11,1500,2
11,1530,2
11,1560,2
11,1590,2
11,1620,2
11,1650,2
11,1680,2
11,1710,2
11,1740,2
11,1770,2
11,1800,2
11,1830,2
11,1860,2
11,1890,2
11,1920,2
10,1950,2
10,1980,2
10,2010,2
10,2040,2
10,2070,2
10,2100,2
10,2130,2
10,2160,2
10,2190,2
10,2220,2
10,2250,2
10,2280,2
10,2310,2
10,2340,2
11,2370,2
11,2400,2
11,2430,2
11,2460,2
11,2490,2
11,2520,2
11,2550,2
10,2580,2
10,2610,2
10,2640,2
9,2670,2
9,2700,2
9,2730,2
9,2760,2
9,2790,2
8,2820,3
7,2850,3
7,2880,3
7,2910,3
6,2940,3
6,2970,3
5,3000,3
5,3030,3
5,3060,3
5,3090,3
5,3120,3
4,3150,3
1,3180,3
