"depths","durations","times","stages"
1,3.15146661419652,0,1
2,15.5525734553044,3.15146661419652,1
3,40.7387307784538,18.704040069501,1
4,7.19331809799547,59.4427708479548,1
3,1.28014781263897,66.6360889459503,1
4,24.9182189530767,67.9162367585892,1
5,9.55255256798361,92.8344557116659,1
6,15.0017231107807,102.38700827965,1
7,9.43313058398998,117.38873139043,1
8,1.68266827211717,126.82186197442,1
9,47.6801047856985,128.504530246537,1
10,16.9191413945817,176.184635032236,1
11,15.5859528654505,193.103776426818,1
12,77.2812817676844,208.689729292268,1
13,30.9426595127115,285.971011059953,1
14,6.73113321133019,316.913670572664,1
15,26.3952765557269,323.644803783994,1
16,43.594896134672,350.040080339721,1
15,27.9432674288897,393.634976474393,1
16,79.1135545765235,421.578243903283,1
15,228.165684567086,500.691798479806,1
16,44.5844804292215,728.857483046893,1
16,534.224422241227,773.441963476114,2
15,335.444366490548,1307.66638571734,2
15,952.324169384491,1643.11075220789,3
14,4.13767261623707,2595.43492159238,3
13,77.8228881808618,2599.57259420862,3
14,175.352373661866,2677.39548238948,3
13,76.3030784507114,2852.74785605134,3
12,1.22766159128241,2929.05093450206,3
11,106.555422409061,2930.27859609334,3
10,86.2380514781116,3036.8340185024,3
9,6.76171099311841,3123.07206998051,3
8,54.9773862814436,3129.83378097363,3
7,48.2571952585063,3184.81116725507,3
6,12.2447902638746,3233.06836251358,3
5,37.3814577994526,3245.31315277745,3
4,2.93283710330752,3282.69461057691,3
3,3.28026105237086,3285.62744768021,3
2,41.7277265376852,3288.90770873258,3
1,Inf,3330.63543527027,3
