"depths","durations","times","stages"
1,2.61196375812409,0,1
2,0.110440800079071,2.61196375812409,1
3,9.79978597620119,2.72240455820316,1
4,5.89177261196301,12.5221905344044,1
5,21.618162982607,18.4139631463674,1
6,5.95075624599841,40.0321261289743,1
7,0.000307869390994142,45.9828823749727,1
8,28.3637892181799,45.9831902443637,1
9,53.4922681205364,74.3469794625436,1
10,1.93328424533564,127.83924758308,1
11,40.9543459095682,129.772531828416,1
10,21.1306009247663,170.726877737984,1
11,118.650193118031,191.85747866275,1
12,48.6950447720579,310.507671780781,1
13,57.1944161458061,359.202716552839,1
14,72.4045809923639,416.397132698645,1
15,0.959411262550759,488.801713691009,1
16,113.838281157897,489.761124953559,1
16,896.361289250287,603.599406111456,2
15,258.551946904962,1499.96069536174,2
15,123.805880664567,1758.5126422667,3
14,158.140313747599,1882.31852293127,3
13,271.194584227001,2040.45883667887,3
12,51.3931099790252,2311.65342090587,3
11,18.0626584875295,2363.0465308849,3
10,12.8770695715011,2381.10918937243,3
9,126.540097322408,2393.98625894393,3
8,8.06169288298042,2520.52635626634,3
7,29.8441340163699,2528.58804914932,3
6,106.610172806244,2558.43218316569,3
5,4.18052480626375,2665.04235597193,3
4,3.86299146358488,2669.22288077819,3
3,7.27957141243132,2673.08587224178,3
2,8.08806841384876,2680.36544365421,3
1,Inf,2688.45351206806,3
