"depths","durations","times","stages"
1,6.78606743431434,0,1
2,40.7785470855158,6.78606743431434,1
3,26.4660854598776,47.5646145198302,1
4,19.1875779299576,74.0306999797078,1
5,14.5956972627328,93.2182779096654,1
6,18.5493544304622,107.813975172398,1
7,18.020838088456,126.36332960286,1
8,32.346324915693,144.384167691316,1
9,44.512710223392,176.730492607009,1
10,104.679219619046,221.243202830402,1
11,72.6671141262522,325.922422449447,1
12,64.1342436976169,398.5895365757,1
13,164.884409241714,462.723780273317,1
13,840.902177736613,627.608189515031,2
14,7.99987398479379,1468.51036725164,2
15,103.447858914861,1476.51024123644,2
15,152.870595048861,1579.9581001513,3
14,184.840554915463,1732.82869520016,3
13,7.55512675868226,1917.66925011562,3
12,8.89282224489557,1925.2243768743,3
13,27.0769283478519,1934.1171991192,3
12,42.9801063879136,1961.19412746705,3
13,109.266141932193,2004.17423385497,3
12,445.02342246802,2113.44037578716,3
11,188.928115509015,2558.46379825518,3
10,14.4143960686238,2747.39191376419,3
9,14.852283572654,2761.80630983282,3
8,18.6969073817654,2776.65859340547,3
7,30.365347068162,2795.35550078724,3
6,9.37775637235427,2825.7208478554,3
7,170.686488340231,2835.09860422775,3
6,25.6048467201763,3005.78509256798,3
7,61.5408643397413,3031.38993928816,3
6,31.55184233108,3092.9308036279,3
5,226.976778722123,3124.48264595898,3
4,0.526588040754632,3351.4594246811,3
3,22.510272695642,3351.98601272186,3
2,20.8729953934467,3374.4962854175,3
1,Inf,3395.36928081095,3
