"depths","durations","times","stages"
1,4.52013327920371,0,1
2,0.460986431314879,4.52013327920371,1
3,1.95459681219267,4.98111971051859,1
4,21.0012561794931,6.93571652271126,1
5,104.763782349648,27.9369727022044,1
6,26.8804947216969,132.700755051852,1
7,63.6959162155503,159.581249773549,1
8,47.4914475366187,223.2771659891,1
9,48.2368949108551,270.768613525718,1
10,16.5129686131231,319.005508436573,1
11,25.7029723741447,335.518477049697,1
12,20.9337649194027,361.221449423841,1
13,70.2601828948469,382.155214343244,1
14,54.9838437268292,452.415397238091,1
15,77.8699853380397,507.39924096492,1
16,53.8008442012971,585.26922630296,1
15,105.244705969752,639.070070504257,1
16,102.813955616031,744.314776474009,1
16,345.163836947433,847.128732090039,2
15,107.739989447201,1192.29256903747,2
14,439.925287346917,1300.03255848467,2
14,224.81510112317,1739.95784583159,3
13,409.969027205369,1964.77294695476,3
12,84.2374067554197,2374.74197416013,3
11,8.38437126500912,2458.97938091555,3
10,67.9518534877757,2467.36375218056,3
9,148.523392468852,2535.31560566833,3
8,31.1260495183733,2683.83899813719,3
7,21.1551998012415,2714.96504765556,3
6,16.6565927763322,2736.1202474568,3
5,167.855262985584,2752.77684023313,3
4,44.1037670426376,2920.63210321872,3
5,25.4172833123866,2964.73587026135,3
4,32.169950250468,2990.15315357374,3
3,47.4396918929169,3022.32310382421,3
2,49.2340195485617,3069.76279571713,3
1,Inf,3118.99681526569,3
