"depths","durations","times","stages"
1,16.3704217820967,0,1
2,6.811075955125,16.3704217820967,1
3,20.1556940305046,23.1814977372217,1
4,39.2284782160323,43.3371917677264,1
5,49.3007794843971,82.5656699837586,1
6,90.3284789423706,131.866449468156,1
7,12.6999461473058,222.194928410526,1
8,9.11953939709764,234.894874557832,1
9,8.43947160816722,244.01441395493,1
10,41.4409248486617,252.453885563097,1
11,96.533547474174,293.894810411759,1
12,75.2406544545045,390.428357885933,1
13,56.6298924909725,465.669012340437,1
14,74.7924321363849,522.29890483141,1
15,186.839973969361,597.091336967795,1
15,466.206709433731,783.931310937155,2
14,193.26537422691,1250.13802037089,2
15,221.993327753009,1443.4033945978,2
15,420.576857274826,1665.39672235081,3
14,272.208383713972,2085.97357962563,3
13,336.496395164395,2358.1819633396,3
12,96.7720337027899,2694.678358504,3
13,312.278377807875,2791.45039220679,3
14,232.378425885211,3103.72877001466,3
13,314.200059542454,3336.10719589988,3
12,0.607313148606863,3650.30725544233,3
13,377.390679897392,3650.91456859094,3
12,502.316073233026,4028.30524848833,3
11,38.482322621694,4530.62132172135,3
10,158.506514580063,4569.10364434305,3
9,100.124071013751,4727.61015892311,3
8,13.5315492017689,4827.73422993686,3
7,22.6265781444681,4841.26577913863,3
6,10.8920870119582,4863.8923572831,3
5,16.6462781601958,4874.78444429506,3
4,74.8358906070371,4891.43072245525,3
3,19.7035237926011,4966.26661306229,3
2,27.3100671104539,4985.97013685489,3
1,Inf,5013.28020396534,3
