"depths","durations","times","stages"
1,5.06977711179323,0,1
2,48.5788338217595,5.06977711179323,1
3,44.1949532681613,53.6486109335528,1
4,34.1807463432068,97.843564201714,1
5,18.983418523585,132.024310544921,1
6,9.45371831945656,151.007729068506,1
7,29.7445896456204,160.461447387962,1
6,9.0978613987775,190.206037033583,1
7,21.3369971950818,199.30389843236,1
8,4.27159519850719,220.640895627442,1
9,82.6723462074391,224.912490825949,1
10,54.7188481377884,307.584837033388,1
11,83.2868489204053,362.303685171177,1
12,18.1655547553347,445.590534091582,1
13,6.63881527661607,463.756088846917,1
14,57.2259369721301,470.394904123533,1
14,214.923287564924,527.620841095663,2
15,623.749800746493,742.544128660587,2
15,304.903165384965,1366.29392940708,3
14,414.171382638049,1671.19709479204,3
13,412.438150436281,2085.36847743009,3
12,10.4075426499749,2497.80662786638,3
11,299.872694553037,2508.21417051635,3
10,22.4813447306592,2808.08686506939,3
9,186.321995617523,2830.56820980005,3
8,2.58990076968439,3016.89020541757,3
7,2.5085546090163,3019.48010618725,3
6,6.36439919895611,3021.98866079627,3
5,59.5975439168878,3028.35305999523,3
4,8.88649053088739,3087.95060391211,3
5,25.4200880846538,3096.837094443,3
4,45.077615042766,3122.25718252766,3
3,3.55283059155408,3167.33479757042,3
4,18.41788080684,3170.88762816198,3
3,41.354144327011,3189.30550896882,3
4,52.8575432114881,3230.65965329583,3
3,11.3324244171577,3283.51719650731,3
4,15.396822781473,3294.84962092447,3
3,1.99760704212395,3310.24644370595,3
2,45.0242921010263,3312.24405074807,3
1,Inf,3357.2683428491,3
