"depths","durations","times","stages"
1,3.00964258810396,0,1
2,4.3790082768419,3.00964258810396,1
3,8.3639971488261,7.38865086494587,1
4,0.663380130372497,15.752648013772,1
5,0.65661174183192,16.4160281441445,1
6,16.3861414645281,17.0726398859764,1
7,23.360487098363,33.4587813505045,1
8,2.33488232612444,56.8192684488675,1
9,118.638956579288,59.154150774992,1
10,46.0872428561739,177.79310735428,1
11,14.2820944957849,223.880350210454,1
12,21.7867731639287,238.162444706239,1
13,43.8887145421985,259.949217870168,1
14,90.5946404161288,303.837932412366,1
15,17.1358624380082,394.432572828495,1
16,67.3189444676973,411.568435266503,1
15,12.1185541390959,478.887379734201,1
16,2.08589139860123,491.005933873297,1
15,67.7873900548245,493.091825271898,1
16,38.1969369238088,560.879215326722,1
16,320.745441368781,599.076152250531,2
15,348.542908215895,919.821593619312,2
16,134.04481819122,1268.36450183521,2
16,86.044643833302,1402.40932002643,3
15,147.391716916183,1488.45396385973,3
14,103.054105318151,1635.84568077591,3
13,233.281066953592,1738.89978609406,3
12,84.5001090840699,1972.18085304766,3
11,71.1832032887037,2056.68096213173,3
10,205.397343415614,2127.86416542043,3
9,79.3738119759528,2333.26150883604,3
8,0.381956032166727,2412.635320812,3
7,7.73664575535804,2413.01727684416,3
6,28.0861301677455,2420.75392259952,3
5,33.8889969868546,2448.84005276727,3
4,0.735193708473616,2482.72904975412,3
3,1.28312957060689,2483.46424346259,3
4,2.63487139289236,2484.7473730332,3
3,6.20152342366055,2487.38224442609,3
4,10.6327508013542,2493.58376784975,3
3,64.2116413953108,2504.21651865111,3
2,34.1270467249637,2568.42816004642,3
1,Inf,2602.55520677138,3
