"depths","durations","times","stages"
1,1.57537709208388,0,1
2,21.0484980548996,1.57537709208388,1
3,4.92591432828058,22.6238751469835,1
4,9.70181437112392,27.5497894752641,1
5,39.3605301119273,37.251603846388,1
6,11.0997619698505,76.6121339583153,1
7,43.284533232767,87.7118959281657,1
8,2.84129978020948,130.996429160933,1
9,3.86219427641007,133.837728941142,1
10,54.5658664599196,137.699923217552,1
11,91.5566533458488,192.265789677472,1
12,20.219011278034,283.822443023321,1
13,142.886808767441,304.041454301355,1
14,109.880195482532,446.928263068796,1
14,450.489766748397,556.808458551328,2
13,453.453494437932,1007.29822529972,2
13,3.49886983121701,1460.75171973766,3
12,121.292380132074,1464.25058956887,3
11,27.3450440710333,1585.54296970095,3
10,15.0677593180574,1612.88801377198,3
9,64.6383544994533,1627.95577309004,3
8,49.8846034412925,1692.59412758949,3
7,45.2459869665804,1742.47873103078,3
6,29.5243234179848,1787.72471799736,3
5,33.7137649560013,1817.24904141535,3
4,9.85093558529547,1850.96280637135,3
3,22.5229258933348,1860.81374195665,3
2,0.305728457727355,1883.33666784998,3
3,42.244193039025,1883.64239630771,3
2,23.1839483950962,1925.88658934673,3
1,Inf,1949.07053774183,3
