"depths","durations","times","stages"
1,0.0619184766482148,0,1
2,50.7880036753225,0.0619184766482148,1
3,0.546414278602846,50.8499221519708,1
4,17.4559442346462,51.3963364305736,1
5,55.1551141815828,68.8522806652198,1
6,13.2484930751121,124.007394846803,1
7,0.450294568306873,137.255887921915,1
8,37.4157740464148,137.706182490222,1
9,101.861962724296,175.121956536636,1
10,53.3825582927028,276.983919260932,1
11,55.8084821719103,330.366477553635,1
12,54.9333006605889,386.174959725545,1
13,22.5268672419963,441.108260386134,1
14,14.8806541739032,463.63512762813,1
15,96.1204659346712,478.515781802033,1
15,127.718261713902,574.636247736704,2
14,326.671111676842,702.354509450607,2
13,291.526014988,1029.02562112745,2
14,63.2226950632069,1320.55163611545,2
14,30.5508113479636,1383.77433117866,3
13,222.31980553149,1414.32514252662,3
12,22.9752377944533,1636.64494805811,3
11,83.3664621036262,1659.62018585256,3
10,106.137718866839,1742.98664795619,3
9,101.961366311976,1849.12436682303,3
8,12.9456015032094,1951.085733135,3
7,87.7753552772988,1964.03133463821,3
6,19.9848618595083,2051.80668991551,3
5,67.8676533665671,2071.79155177502,3
4,8.97605950982916,2139.65920514159,3
3,54.1390247708819,2148.63526465142,3
2,6.22413110919297,2202.7742894223,3
1,Inf,2208.99842053149,3
