"depths","durations","times","stages"
1,1.08414294301636,0,1
2,8.73813222472866,1.08414294301636,1
3,13.3735925179701,9.82227516774502,1
4,57.8061671789083,23.1958676857152,1
5,2.9333811129133,81.0020348646235,1
6,1.01874258446772,83.9354159775368,1
7,5.36863933989986,84.9541585620045,1
8,22.6610322833396,90.3227979019044,1
9,20.7073936642458,112.983830185244,1
10,4.24797733547166,133.69122384949,1
11,2.68059599006341,137.939201184961,1
12,19.4849012978375,140.619797175025,1
13,18.5598033340648,160.104698472862,1
14,47.3078240873292,178.664501806927,1
15,170.908698548669,225.972325894256,1
16,40.224017042201,396.881024442925,1
15,178.960358190091,437.105041485126,1
16,116.594427215185,616.065399675217,1
15,35.5212683996392,732.659826890402,1
16,24.5241392536494,768.181095290041,1
16,430.838358770125,792.705234543691,2
15,26.8229578994215,1223.54359331382,2
14,430.773529324712,1250.36655121324,2
14,94.3576404545456,1681.14008053795,3
13,29.4124667982521,1775.4977209925,3
12,2.06965994369421,1804.91018779075,3
11,209.672575029908,1806.97984773444,3
10,311.54593538157,2016.65242276435,3
9,21.1949948465917,2328.19835814592,3
8,1.47420905219997,2349.39335299251,3
7,6.53099930088865,2350.86756204471,3
6,4.11252875579521,2357.3985613456,3
7,3.86227244356041,2361.51109010139,3
6,33.253716150291,2365.37336254496,3
5,53.8751122070175,2398.62707869525,3
4,5.1194337981301,2452.50219090226,3
3,14.8968741174481,2457.62162470039,3
2,10.022332938388,2472.51849881784,3
1,Inf,2482.54083175623,3
