"depths","durations","times","stages"
1,8.3525081553186,0,1
2,10.8008046566806,8.3525081553186,1
3,3.38456354338291,19.1533128119992,1
4,5.9749101767213,22.5378763553821,1
5,36.6659631568912,28.5127865321034,1
4,0.540301665294038,65.1787496889946,1
5,1.53260420009676,65.7190513542886,1
6,59.5810467560306,67.2516555543854,1
7,0.241919343049332,126.832702310416,1
8,20.8772418801904,127.074621653465,1
9,15.2801975964879,147.951863533656,1
10,29.66606836766,163.232061130144,1
11,7.47664697974474,192.898129497804,1
12,3.802779470053,200.374776477548,1
13,323.523262944588,204.177555947601,1
14,66.7850357526913,527.70081889219,1
15,88.8766122439732,594.485854644881,1
15,499.05460971153,683.362466888854,2
16,551.059938832918,1182.41707660038,2
16,3.03986939485185,1733.4770154333,3
15,244.325789282856,1736.51688482815,3
14,4.61819746065885,1980.84267411101,3
13,99.7139754371406,1985.46087157167,3
12,291.158257497332,2085.17484700881,3
11,117.848198233,2376.33310450614,3
10,191.894523570161,2494.18130273914,3
9,71.9666693387744,2686.0758263093,3
8,37.044080948408,2758.04249564808,3
7,42.7541613543262,2795.08657659649,3
8,13.5731066887579,2837.84073795081,3
7,116.946809297256,2851.41384463957,3
6,43.9500389324112,2968.36065393683,3
7,77.6437090985237,3012.31069286924,3
8,64.5730860961985,3089.95440196776,3
7,35.6957655149704,3154.52748806396,3
6,26.3750968823056,3190.22325357893,3
5,14.613829664886,3216.59835046123,3
4,37.1053863630318,3231.21218012612,3
5,34.9390063418036,3268.31756648915,3
4,40.1231582491851,3303.25657283096,3
5,56.2637215819132,3343.37973108014,3
4,6.17526063191099,3399.64345266205,3
3,23.6617680216514,3405.81871329397,3
2,7.37230360507965,3429.48048131562,3
1,Inf,3436.8527849207,3
