"depths","durations","times","stages"
1,52.5866093129103,0,1
2,11.0323447275775,52.5866093129103,1
3,48.3572587695167,63.6189540404879,1
4,9.89889139626906,111.976212810005,1
5,53.6789449988151,121.875104206274,1
6,77.7382941965654,175.554049205089,1
7,43.3868696159103,253.292343401654,1
8,48.6545385781371,296.679213017564,1
9,6.51433179154969,345.333751595702,1
10,13.421885387134,351.848083387251,1
11,18.3140895782773,365.269968774385,1
12,21.7127398545407,383.584058352662,1
13,88.4671738130049,405.296798207203,1
14,185.240538454557,493.763972020208,1
14,831.563806296335,679.004510474765,2
14,1019.010208406,1510.5683167711,3
13,48.1245331422197,2529.5785251771,3
12,75.1378429688648,2577.70305831932,3
11,68.0073812036385,2652.84090128819,3
10,15.7994237010103,2720.84828249182,3
9,97.3077396051572,2736.64770619283,3
8,161.383216701493,2833.95544579799,3
7,1.7689715375559,2995.33866249948,3
6,1.8518348034122,2997.10763403704,3
5,24.9555215250189,2998.95946884045,3
4,15.2215421400269,3023.91499036547,3
5,48.2102440198078,3039.1365325055,3
4,18.8098934651066,3087.34677652531,3
3,29.2352983266646,3106.15666999041,3
2,24.8007397793413,3135.39196831708,3
1,Inf,3160.19270809642,3
