"depths","durations","times","stages"
1,18.1208091256644,0,1
2,13.5186841368421,18.1208091256644,1
3,4.85075330879241,31.6394932625065,1
4,8.22399778472673,36.490246571299,1
5,37.2350174097164,44.7142443560257,1
6,15.2872992811414,81.9492617657421,1
7,58.9758283423642,97.2365610468835,1
8,22.1027344389601,156.212389389248,1
9,22.3347057086519,178.315123828208,1
10,21.392648157198,200.64982953686,1
11,14.462796634891,222.042477694058,1
10,12.4039791687392,236.505274328949,1
11,11.7770780860964,248.909253497688,1
12,102.347704158013,260.686331583784,1
13,35.440600438574,363.034035741798,1
14,71.5073233051226,398.474636180372,1
15,34.8581026541069,469.981959485494,1
16,31.4350663102232,504.840062139601,1
15,74.1032264272993,536.275128449824,1
16,129.370815087867,610.378354877124,1
15,35.9433535439422,739.74916996499,1
15,96.0431026139607,775.692523508933,2
16,763.326832376463,871.735626122893,2
16,1.69585429963604,1635.06245849936,3
15,26.7576589259709,1636.75831279899,3
14,126.052197870314,1663.51597172496,3
13,71.4233580045402,1789.56816959528,3
12,334.713067079434,1860.99152759982,3
11,172.841761719884,2195.70459467925,3
10,15.2854224247858,2368.54635639914,3
9,22.6479325113664,2383.83177882392,3
8,8.07901958857337,2406.47971133529,3
9,195.188136734746,2414.55873092386,3
8,89.7299146692844,2609.74686765861,3
7,2.41856543849735,2699.47678232789,3
6,44.1523585257351,2701.89534776639,3
7,36.102334646022,2746.04770629212,3
6,32.6065101713484,2782.15004093815,3
5,125.776733853586,2814.7565511095,3
4,24.52554864269,2940.53328496308,3
3,4.75802498769144,2965.05883360577,3
2,23.2017619899452,2969.81685859346,3
1,Inf,2993.01862058341,3
