"depths","durations","times","stages"
1,10.6841687759801,0,1
2,13.2200876245262,10.6841687759801,1
3,46.3079135814749,23.9042564005063,1
4,23.317948060185,70.2121699819812,1
5,31.4097337661905,93.5301180421662,1
6,15.1132028252404,124.939851808357,1
7,55.1121915770743,140.053054633597,1
8,5.41006703861058,195.165246210671,1
9,37.5439005693691,200.575313249282,1
10,123.012487685827,238.119213818651,1
11,36.1947425278938,361.131701504478,1
12,10.2287126578428,397.326444032372,1
13,30.9727056717707,407.555156690215,1
14,22.7146968478337,438.527862361985,1
15,60.0053824132515,461.242559209819,1
16,94.677118719381,521.247941623071,1
15,46.5362383083751,615.925060342452,1
16,29.9475984926319,662.461298650827,1
16,794.603075272299,692.408897143459,2
16,327.889328416845,1487.01197241576,3
15,505.102028855707,1814.9013008326,3
14,581.061890483819,2320.00332968831,3
13,80.5485195914903,2901.06522017213,3
12,19.2893863042505,2981.61373976362,3
11,9.91543598849557,3000.90312606787,3
12,25.7674256223254,3010.81856205637,3
11,97.876166378062,3036.58598767869,3
10,349.725398223542,3134.46215405675,3
9,66.3800578080309,3484.18755228029,3
8,63.3316318624725,3550.56761008833,3
7,130.639341963283,3613.8992419508,3
6,107.486159797889,3744.53858391408,3
7,102.3997306616,3852.02474371197,3
6,12.1744753579455,3954.42447437357,3
5,10.7559667465398,3966.59894973152,3
4,43.2981547571599,3977.35491647806,3
3,4.11069327883388,4020.65307123522,3
2,0.361840498635047,4024.76376451405,3
1,Inf,4025.12560501268,3
