"depths","durations","times","stages"
1,4.56228047657944,0,1
2,26.2627860606748,4.56228047657944,1
3,17.6960189423691,30.8250665372543,1
4,16.4051322686963,48.5210854796234,1
5,25.963136457492,64.9262177483197,1
6,46.7636356666536,90.8893542058117,1
7,34.1714735276952,137.652989872465,1
8,18.4000814820341,171.824463400161,1
9,50.1833236564721,190.224544882195,1
10,148.509980481771,240.407868538667,1
11,89.8836477716529,388.917849020437,1
12,94.6818255801922,478.80149679209,1
12,471.572988896994,573.483322372282,2
13,340.720699262488,1045.05631126928,2
14,201.09125465235,1385.77701053176,2
15,9.41196738662757,1586.86826518411,2
15,61.7141123973458,1596.28023257074,3
14,37.369523564277,1657.99434496809,3
13,106.418215329563,1695.36386853236,3
12,289.630951221816,1801.78208386193,3
13,53.6520967529664,2091.41303508374,3
12,197.865495522718,2145.06513183671,3
11,28.8166441835779,2342.93062735943,3
10,75.7389948756354,2371.74727154301,3
9,56.7554846748098,2447.48626641864,3
8,207.255899957134,2504.24175109345,3
7,18.3797823919776,2711.49765105058,3
6,14.5920176507238,2729.87743344256,3
5,63.6209520542625,2744.46945109329,3
4,25.9793185089407,2808.09040314755,3
3,100.123878876679,2834.06972165649,3
2,40.9636210722597,2934.19360053317,3
1,Inf,2975.15722160543,3
