"depths","durations","times","stages"
1,21.7182437695822,0,1
2,4.55669801738259,21.7182437695822,1
3,14.1618258891798,26.2749417869648,1
4,11.7815354117002,40.4367676761446,1
5,3.82915844007184,52.2183030878448,1
6,71.9902394642945,56.0474615279166,1
7,3.61680349397685,128.037700992211,1
8,71.652473935329,131.654504486188,1
9,0.042328854840207,203.306978421517,1
10,124.585004047763,203.349307276357,1
11,38.9363382202976,327.93431132412,1
12,43.3015790180606,366.870649544418,1
13,138.486423725914,410.172228562478,1
14,33.4318343169156,548.658652288393,1
15,50.1513645256563,582.090486605308,1
15,808.394967712012,632.241851130965,2
15,56.1199468403556,1440.63681884298,3
14,21.0691945835083,1496.75676568333,3
13,438.491758604227,1517.82596026684,3
12,71.0907073203477,1956.31771887107,3
11,192.999651759571,2027.40842619142,3
10,160.42110511528,2220.40807795099,3
9,16.470544636677,2380.82918306627,3
8,1.1730880407049,2397.29972770294,3
7,9.15012552476583,2398.47281574365,3
6,10.8826461268313,2407.62294126841,3
7,4.26608428846248,2418.50558739525,3
8,14.2723028174573,2422.77167168371,3
9,12.409653998307,2437.04397450117,3
8,25.8883250002377,2449.45362849947,3
7,45.5657798263724,2475.34195349971,3
6,90.9962289503756,2520.90773332608,3
5,103.707567423874,2611.90396227646,3
4,6.06780011107867,2715.61152970033,3
3,19.0008469825752,2721.67932981141,3
2,56.3144715011658,2740.68017679399,3
1,Inf,2796.99464829515,3
