"depths","durations","times","stages"
1,18.5716233005214,0,1
2,15.1659288572019,18.5716233005214,1
3,1.12356200908491,33.7375521577233,1
4,22.544219232877,34.8611141668082,1
5,9.34768801308759,57.4053333996852,1
6,28.4830426626067,66.7530214127728,1
7,11.8228553025248,95.2360640753795,1
8,4.82068348222322,107.058919377904,1
9,37.7150488373208,111.879602860127,1
10,16.7148676041629,149.594651697448,1
11,26.7020856447809,166.309519301611,1
12,75.9894307144912,193.011604946392,1
13,65.5132654358492,269.001035660883,1
14,70.7491772975357,334.514301096733,1
15,62.0389112416939,405.263478394268,1
16,16.2660240377441,467.302389635962,1
15,104.4587903072,483.568413673706,1
15,114.828015023851,588.027203980906,2
14,14.5072192426824,702.855219004757,2
13,476.215022368694,717.36243824744,2
12,195.685466075978,1193.57746061613,2
12,73.331522231362,1389.26292669211,3
11,38.6546812363936,1462.59444892347,3
10,489.596376443393,1501.24913015987,3
9,41.4727114322204,1990.84550660326,3
8,25.1082160479577,2032.31821803548,3
7,88.8074439769111,2057.42643408344,3
6,9.73119294686467,2146.23387806035,3
5,137.344310853049,2155.96507100721,3
4,28.4469306751021,2293.30938186026,3
3,20.9728378872364,2321.75631253537,3
2,4.8261552133863,2342.7291504226,3
1,Inf,2347.55530563599,3
