"depths","durations","times","stages"
1,6.00655136374908,0,1
2,0.863122120348247,6.00655136374908,1
3,2.53712883584972,6.86967348409733,1
4,63.1114396099403,9.40680231994704,1
5,43.7234184779898,72.5182419298873,1
6,31.7091866938665,116.241660407877,1
7,11.058643576889,147.950847101744,1
8,1.49601575247399,159.009490678633,1
9,25.0320296374297,160.505506431107,1
10,98.274137069448,185.537536068536,1
11,73.9785168090432,283.811673137984,1
12,68.0225785853844,357.790189947028,1
13,123.0617282145,425.812768532412,1
14,5.0416269910761,548.874496746912,1
15,73.2124698805732,553.916123737988,1
15,394.815011253727,627.128593618561,2
16,402.570256731657,1021.94360487229,2
15,156.965707887422,1424.51386160395,2
15,93.6727326484117,1581.47956949137,3
14,158.20254531498,1675.15230213978,3
13,58.3534091410581,1833.35484745476,3
12,21.7324032045344,1891.70825659582,3
11,309.377741904609,1913.44065980035,3
10,128.058666638593,2222.81840170496,3
9,71.2589566907745,2350.87706834355,3
8,72.1402634617079,2422.13602503433,3
7,6.01087843196456,2494.27628849604,3
6,49.9633905735009,2500.287166928,3
5,46.2871213347412,2550.2505575015,3
4,7.60797322258441,2596.53767883624,3
3,5.04769021343509,2604.14565205883,3
2,21.9853672526019,2609.19334227226,3
1,Inf,2631.17870952486,3
