"depths","durations","times","stages"
1,3.87226930365459,0,1
2,102.783021428444,3.87226930365459,1
3,65.7219125938144,106.655290732099,1
4,40.3246375926263,172.377203325913,1
5,22.3794315635355,212.70184091854,1
6,17.1906057297732,235.081272482075,1
7,5.07120530188647,252.271878211848,1
8,5.95610186972095,257.343083513735,1
7,0.923632420812567,263.299185383456,1
8,9.07284735487917,264.222817804268,1
9,121.758333976874,273.295665159147,1
10,2.0577632220913,395.053999136021,1
11,60.551764458618,397.111762358112,1
12,26.9860505530788,457.66352681673,1
13,76.3631929008043,484.649577369809,1
14,58.1118556860803,561.012770270613,1
15,3.11617222870007,619.124625956694,1
15,674.175943019832,622.240798185394,2
14,116.974273867728,1296.41674120523,2
15,180.000763679921,1413.39101507295,2
15,32.8032805845,1593.39177875287,3
14,253.164476340336,1626.19505933737,3
13,40.803644574816,1879.35953567771,3
12,21.431518986423,1920.16318025253,3
11,247.082955499617,1941.59469923895,3
10,280.392439357316,2188.67765473857,3
9,1.98049379162558,2469.07009409588,3
8,87.1031102890379,2471.05058788751,3
7,31.1418810841651,2558.15369817655,3
8,68.3732433179121,2589.29557926071,3
7,64.1309901051409,2657.66882257862,3
6,38.663331096845,2721.79981268376,3
5,60.946188746841,2760.46314378061,3
4,38.8007170163582,2821.40933252745,3
3,17.2780454393601,2860.21004954381,3
2,6.84645674245894,2877.48809498317,3
1,Inf,2884.33455172563,3
