"depths","durations","times","stages"
1,13.3106305880756,0,1
2,7.2031109185829,13.3106305880756,1
3,50.222777109801,20.5137415066585,1
4,5.05912870525992,70.7365186164594,1
5,34.7979954423692,75.7956473217194,1
6,77.9981080670518,110.593642764089,1
7,11.3593029994454,188.59175083114,1
8,156.716218898018,199.951053830586,1
9,190.586194148932,356.667272728604,1
10,7.0390717978197,547.253466877536,1
11,20.6560854846927,554.292538675356,1
12,38.0123073587685,574.948624160048,1
13,92.0033527923534,612.960931518817,1
14,35.9337510731407,704.96428431117,1
14,672.120376778199,740.898035384311,2
15,177.298073089431,1413.01841216251,2
15,15.7824257596249,1590.31648525194,3
14,49.0098823347121,1606.09891101157,3
13,139.420069879948,1655.10879334628,3
12,55.5810596632043,1794.52886322622,3
11,11.2685237547432,1850.10992288943,3
10,203.074183981106,1861.37844664417,3
11,31.6291777890328,2064.45263062528,3
10,42.0435730759582,2096.08180841431,3
9,0.14470167296804,2138.12538149027,3
8,80.7263287596707,2138.27008316324,3
7,15.1445825365272,2218.99641192291,3
6,1.74542041189898,2234.14099445943,3
5,8.19898092449421,2235.88641487133,3
4,15.6707389266621,2244.08539579583,3
3,4.85060107476374,2259.75613472249,3
2,37.7399977754158,2264.60673579725,3
1,Inf,2302.34673357267,3
