"depths","durations","times","stages"
1,3.87848846849633,0,1
2,7.53221383924652,3.87848846849633,1
3,15.0299149478424,11.4107023077428,1
4,37.3501845521713,26.4406172555853,1
5,152.188866052615,63.7908018077566,1
6,49.836493342494,215.979667860371,1
7,21.2135114977694,265.816161202865,1
8,48.6149132909668,287.029672700635,1
9,60.6811511162141,335.644585991602,1
10,6.34145068123848,396.325737107816,1
11,17.9524075673783,402.667187789054,1
12,83.1002662492464,420.619595356432,1
13,13.7463112983821,503.719861605679,1
14,64.8537757443812,517.466172904061,1
15,35.3363106741569,582.319948648442,1
15,954.305898273504,617.656259322599,2
15,413.360423349982,1571.9621575961,3
14,53.2679058382357,1985.32258094608,3
13,50.9027173359891,2038.59048678432,3
12,68.4506231417313,2089.49320412031,3
11,50.7526872828421,2157.94382726204,3
12,70.7700583171309,2208.69651454488,3
11,0.28027532883516,2279.46657286201,3
10,35.1692673588382,2279.74684819085,3
11,158.923515997487,2314.91611554969,3
10,65.0493604616013,2473.83963154717,3
9,19.227455238271,2538.88899200878,3
8,86.971236415538,2558.11644724705,3
7,43.5030710615029,2645.08768366258,3
6,44.0272721297915,2688.59075472409,3
5,46.0992071902128,2732.61802685388,3
4,10.1681477483121,2778.71723404409,3
3,33.9452616065382,2788.8853817924,3
2,62.3125167592502,2822.83064339894,3
1,Inf,2885.14316015819,3
