"depths","times","stages.est"
1,1558924800,1
9,1558925100,1
13,1558925400,2
14,1558925700,2
14,1558926000,2
14,1558926300,2
14,1558926600,2
14,1558926900,2
14,1558927200,3
12,1558927500,3
9,1558927800,3
1,1558928100,3
