"depths","times","stages.est"
1,1558918500,1
7,1558918800,1
12,1558919100,1
14,1558919400,2
14,1558919700,2
14,1558920000,2
14,1558920300,2
14,1558920600,2
14,1558920900,3
12,1558921200,3
10,1558921500,3
9,1558921800,3
7,1558922100,3
1,1558922400,3
