"depths","times","stages.est"
1,1559263200,1
7,1559263500,1
13,1559263800,2
15,1559264100,2
15,1559264400,2
15,1559264700,2
15,1559265000,2
15,1559265300,2
15,1559265600,2
15,1559265900,3
13,1559266200,3
9,1559266500,3
1,1559266800,3
