"depths","times","stages.est"
1,1559197200,1
7,1559197500,1
13,1559197800,2
15,1559198100,2
15,1559198400,2
16,1559198700,2
15,1559199000,2
15,1559199300,2
15,1559199600,2
15,1559199900,2
14,1559200200,3
12,1559200500,3
9,1559200800,3
4,1559201100,3
1,1559201400,3
