"depths","times","stages.est"
1,1559187000,1
10,1559187300,1
14,1559187600,2
15,1559187900,2
15,1559188200,2
15,1559188500,2
16,1559188800,2
16,1559189100,2
16,1559189400,2
15,1559189700,3
13,1559190000,3
9,1559190300,3
1,1559190600,3
