"depths","times","stages.est"
1,1559287200,1
8,1559287500,1
13,1559287800,2
15,1559288100,2
15,1559288400,2
15,1559288700,2
15,1559289000,2
15,1559289300,2
15,1559289600,2
15,1559289900,2
15,1559290200,2
13,1559290500,3
10,1559290800,3
1,1559291100,3
