"depths","times","stages.est"
1,1559395200,1
7,1559395500,1
12,1559395800,1
14,1559396100,2
14,1559396400,2
14,1559396700,2
14,1559397000,2
14,1559397300,2
14,1559397600,2
14,1559397900,3
12,1559398200,3
8,1559398500,3
1,1559398800,3
