"depths","times","stages.est"
1,1558894200,1
7,1558894500,1
12,1558894800,1
14,1558895100,2
14,1558895400,2
14,1558895700,2
14,1558896000,2
14,1558896300,2
14,1558896600,2
14,1558896900,3
12,1558897200,3
9,1558897500,3
2,1558897800,3
