"depths","times","stages.est"
1,1558951200,1
4,1558951500,1
12,1558951800,1
14,1558952100,2
14,1558952400,2
14,1558952700,2
14,1558953000,2
14,1558953300,2
14,1558953600,2
14,1558953900,2
14,1558954200,2
14,1558954500,2
14,1558954800,2
14,1558955100,2
12,1558955400,2
12,1558955700,3
9,1558956000,3
1,1558956300,3
