"depths","times","stages.est"
1,1558782300,1
10,1558782600,1
13,1558782900,2
14,1558783200,2
14,1558783500,2
14,1558783800,2
15,1558784100,2
15,1558784400,2
14,1558784700,2
14,1558785000,2
13,1558785300,3
12,1558785600,3
10,1558785900,3
7,1558786200,3
1,1558786500,3
