"depths","times","stages.est"
1,1558647900,1
10,1558648200,1
14,1558648500,2
16,1558648800,2
15,1558649100,2
16,1558649400,2
16,1558649700,2
16,1558650000,2
16,1558650300,2
16,1558650600,2
15,1558650900,2
14,1558651200,3
13,1558651500,3
10,1558651800,3
7,1558652100,3
3,1558652400,3
