"depths","times","stages.est"
1,1558851600,1
5,1558851900,1
12,1558852200,2
13,1558852500,2
14,1558852800,2
14,1558853100,2
14,1558853400,2
14,1558853700,2
12,1558854000,3
9,1558854300,3
1,1558854600,3
