"depths","times","stages.est"
1,1559443200,1
3,1559443500,1
11,1559443800,1
14,1559444100,2
15,1559444400,2
15,1559444700,2
14,1559445000,2
14,1559445300,2
15,1559445600,2
14,1559445900,3
11,1559446200,3
8,1559446500,3
1,1559446800,3
