"depths","times","stages.est"
1,1559407800,1
10,1559408100,1
14,1559408400,2
14,1559408700,2
15,1559409000,2
15,1559409300,2
14,1559409600,2
14,1559409900,2
13,1559410200,3
11,1559410500,3
4,1559410800,3
