"depths","times","stages.est"
1,1559719800,1
10,1559720100,1
14,1559720400,2
14,1559720700,2
14,1559721000,2
14,1559721300,2
15,1559721600,2
15,1559721900,2
14,1559722200,3
12,1559722500,3
9,1559722800,3
1,1559723100,3
