"depths","times","stages.est"
1,1558969500,1
11,1558969800,1
14,1558970100,2
14,1558970400,2
14,1558970700,2
14,1558971000,2
14,1558971300,2
14,1558971600,2
14,1558971900,2
14,1558972200,2
14,1558972500,2
13,1558972800,3
11,1558973100,3
5,1558973400,3
