"depths","times","stages.est"
1,1559610900,1
8,1559611200,1
13,1559611500,2
14,1559611800,2
14,1559612100,2
14,1559612400,2
14,1559612700,3
12,1559613000,3
8,1559613300,3
1,1559613600,3
