"depths","times","stages.est"
1,1559301900,1
10,1559302200,1
13,1559302500,1
15,1559302800,2
15,1559303100,2
15,1559303400,2
15,1559303700,2
16,1559304000,2
16,1559304300,2
15,1559304600,2
15,1559304900,3
13,1559305200,3
11,1559305500,3
2,1559305800,3
