"depths","times","stages.est"
1,1559067000,1
9,1559067300,1
13,1559067600,2
13,1559067900,2
14,1559068200,2
14,1559068500,2
14,1559068800,2
14,1559069100,2
14,1559069400,2
13,1559069700,2
13,1559070000,2
12,1559070300,3
8,1559070600,3
1,1559070900,3
