"depths","times","stages.est"
1,1559419800,1
9,1559420100,1
13,1559420400,2
14,1559420700,2
14,1559421000,2
14,1559421300,2
14,1559421600,2
14,1559421900,2
13,1559422200,3
10,1559422500,3
8,1559422800,3
1,1559423100,3
