"depths","times","stages.est"
1,1559318700,1
9,1559319000,1
13,1559319300,2
14,1559319600,2
14,1559319900,2
15,1559320200,2
14,1559320500,2
14,1559320800,2
14,1559321100,2
14,1559321400,2
14,1559321700,3
12,1559322000,3
9,1559322300,3
1,1559322600,3
