"depths","times","stages.est"
1,1559113500,1
9,1559113800,1
13,1559114100,2
14,1559114400,2
14,1559114700,2
14,1559115000,2
14,1559115300,2
14,1559115600,2
14,1559115900,2
14,1559116200,3
10,1559116500,3
2,1559116800,3
