"depths","times","stages.est"
1,1559051400,1
5,1559051700,1
12,1559052000,2
14,1559052300,2
15,1559052600,2
15,1559052900,2
15,1559053200,2
15,1559053500,2
15,1559053800,2
13,1559054100,3
11,1559054400,3
9,1559054700,3
5,1559055000,3
1,1559055300,3
