"depths","times","stages.est"
1,1559627100,1
8,1559627400,1
13,1559627700,2
15,1559628000,2
15,1559628300,2
15,1559628600,2
15,1559628900,2
15,1559629200,2
15,1559629500,2
15,1559629800,3
12,1559630100,3
8,1559630400,3
1,1559630700,3
