"depths","times","stages.est"
1,1558616700,1
10,1558617000,1
14,1558617300,2
15,1558617600,2
15,1558617900,2
15,1558618200,2
15,1558618500,2
15,1558618800,2
15,1558619100,2
15,1558619400,3
13,1558619700,3
10,1558620000,3
6,1558620300,3
1,1558620600,3
