"depths","times","stages.est"
1,1558800600,1
9,1558800900,1
13,1558801200,2
15,1558801500,2
15,1558801800,2
15,1558802100,2
15,1558802400,2
15,1558802700,2
15,1558803000,2
15,1558803300,2
13,1558803600,2
12,1558803900,3
8,1558804200,3
1,1558804500,3
