"depths","times","stages.est"
1,1559250300,1
9,1559250600,1
13,1559250900,2
15,1559251200,2
15,1559251500,2
15,1559251800,2
15,1559252100,2
15,1559252400,2
15,1559252700,2
15,1559253000,2
14,1559253300,3
12,1559253600,3
10,1559253900,3
7,1559254200,3
1,1559254500,3
