"depths","times","stages.est"
1,1559646600,1
9,1559646900,1
13,1559647200,2
14,1559647500,2
14,1559647800,2
14,1559648100,2
14,1559648400,2
14,1559648700,2
14,1559649000,2
14,1559649300,3
12,1559649600,3
9,1559649900,3
1,1559650200,3
