"depths","times","stages.est"
1,1559451300,1
10,1559451600,1
14,1559451900,2
15,1559452200,2
15,1559452500,2
15,1559452800,2
15,1559453100,2
15,1559453400,2
14,1559453700,3
13,1559454000,3
10,1559454300,3
1,1559454600,3
