"depths","times","stages.est"
1,1559173800,1
8,1559174100,1
13,1559174400,2
14,1559174700,2
15,1559175000,2
15,1559175300,2
15,1559175600,2
15,1559175900,2
15,1559176200,2
14,1559176500,2
14,1559176800,2
13,1559177100,3
11,1559177400,3
5,1559177700,3
