"depths","times","stages.est"
1,1559281200,1
9,1559281500,1
13,1559281800,1
15,1559282100,2
15,1559282400,2
15,1559282700,2
15,1559283000,2
15,1559283300,2
15,1559283600,2
15,1559283900,2
14,1559284200,3
10,1559284500,3
1,1559284800,3
