"depths","times","stages.est"
1,1558677600,1
7,1558677900,1
12,1558678200,1
14,1558678500,2
15,1558678800,2
15,1558679100,2
15,1558679400,2
15,1558679700,2
14,1558680000,3
13,1558680300,3
10,1558680600,3
1,1558680900,3
