"depths","times","stages.est"
1,1559166300,1
10,1559166600,1
13,1559166900,2
14,1559167200,2
14,1559167500,2
14,1559167800,2
14,1559168100,2
14,1559168400,2
14,1559168700,2
14,1559169000,2
13,1559169300,2
12,1559169600,3
8,1559169900,3
1,1559170200,3
