"depths","times","stages.est"
1,1559094600,1
7,1559094900,1
12,1559095200,1
14,1559095500,2
14,1559095800,2
14,1559096100,2
14,1559096400,2
14,1559096700,2
14,1559097000,2
14,1559097300,3
12,1559097600,3
6,1559097900,3
1,1559098200,3
