"depths","times","stages.est"
1,1559213700,1
8,1559214000,1
13,1559214300,2
14,1559214600,2
15,1559214900,2
15,1559215200,2
15,1559215500,2
15,1559215800,2
14,1559216100,2
15,1559216400,2
14,1559216700,2
14,1559217000,3
12,1559217300,3
10,1559217600,3
2,1559217900,3
