"depths","times","stages.est"
1,1559080500,1
10,1559080800,1
13,1559081100,2
15,1559081400,2
15,1559081700,2
15,1559082000,2
15,1559082300,2
15,1559082600,2
14,1559082900,3
12,1559083200,3
10,1559083500,3
2,1559083800,3
