"depths","times","stages.est"
1,1558637700,1
7,1558638000,1
11,1558638300,1
14,1558638600,2
15,1558638900,2
15,1558639200,2
15,1558639500,2
15,1558639800,2
15,1558640100,2
15,1558640400,2
15,1558640700,2
14,1558641000,3
12,1558641300,3
10,1558641600,3
1,1558641900,3
