"depths","times","stages.est"
1,1558764600,1
6,1558764900,1
12,1558765200,1
15,1558765500,2
15,1558765800,2
15,1558766100,2
15,1558766400,2
15,1558766700,2
14,1558767000,3
11,1558767300,3
5,1558767600,3
3,1558767900,3
