"depths","times","stages.est"
1,1559003100,1
7,1559003400,1
12,1559003700,1
15,1559004000,2
15,1559004300,2
15,1559004600,2
15,1559004900,2
15,1559005200,2
15,1559005500,2
15,1559005800,2
14,1559006100,3
12,1559006400,3
11,1559006700,3
7,1559007000,3
1,1559007300,3
